ShipType,ShipName,mmsi,timestamp,course,speed,longitude,latitude,higher_types,radius,sonar
Fishing,1,100914350,2022-12-13 15:05:53 UTC,192.1,2.5,124.103195,39.78710667,FOURTH,8000,5000
Fishing,1,100914350,2022-12-13 15:10:19 UTC,249.6,4.6,124.0972433,39.78495333,FOURTH,8000,5000
Fishing,1,100914350,2022-12-13 22:39:30 UTC,350.2,0,124.0939667,39.77986,FOURTH,8000,5000
Fishing,1,100914350,2022-12-13 23:06:39 UTC,148.6,0.7,124.0946767,39.77947167,FOURTH,8000,5000
Fishing,1,100914350,2022-12-13 23:11:28 UTC,223.3,4.9,124.0899967,39.77596167,FOURTH,8000,5000
Fishing,1,100914350,2022-12-13 23:15:54 UTC,224.9,4.9,124.08364,39.77145333,FOURTH,8000,5000
Fishing,1,100914350,2022-12-13 23:41:29 UTC,251,7.1,124.0663833,39.761875,FOURTH,8000,5000
Fishing,1,100914350,2022-12-13 23:50:49 UTC,225.7,6,124.0483133,39.753525,FOURTH,8000,5000
Other,NA,123456879,2022-12-13 03:42:19 UTC,125.4,0.6,122.6564483,37.42114167,OTHER,5000,2000
Other,NA,123456879,2022-12-13 04:16:13 UTC,304.3,3.7,122.65054,37.42472333,OTHER,5000,2000
Other,NA,123456879,2022-12-13 04:24:31 UTC,109.5,0.8,122.6556883,37.42152,OTHER,5000,2000
Other,NA,123456879,2022-12-13 04:28:42 UTC,333.3,1.5,122.6536867,37.42376,OTHER,5000,2000
Other,NA,123456879,2022-12-13 05:10:09 UTC,43.9,0.4,122.6553217,37.42259,OTHER,5000,2000
Other,NA,123456879,2022-12-13 08:20:03 UTC,232.7,0.2,122.6546183,37.42163667,OTHER,5000,2000
Other,NA,123456879,2022-12-13 08:30:31 UTC,146,0.6,122.6552067,37.42116,OTHER,5000,2000
Other,NA,123456879,2022-12-13 14:02:23 UTC,313.3,0,122.6542233,37.42258667,OTHER,5000,2000
Other,NA,123456879,2022-12-13 17:03:51 UTC,218.5,0.5,122.65431,37.42141167,OTHER,5000,2000
Other,NA,123456879,2022-12-13 17:26:43 UTC,73,2.2,122.65746,37.422495,OTHER,5000,2000
Other,NA,123456879,2022-12-13 19:33:06 UTC,97.2,1.1,122.653585,37.42209167,OTHER,5000,2000
Tug,BINHAI82,123456888,2022-12-13 00:02:32 UTC,189.2,0.1,122.6705867,37.36943,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 00:05:09 UTC,269.8,0.8,122.6694833,37.36942833,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 00:10:01 UTC,118.2,0.2,122.670755,37.37039667,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 00:15:06 UTC,125.3,2,122.6733533,37.37016833,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 00:20:34 UTC,202,0,122.6743567,37.36914167,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 00:38:23 UTC,252.3,0,122.6720767,37.36914333,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 00:50:28 UTC,262.7,1.2,122.6726483,37.36932667,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 00:55:07 UTC,5,6.6,122.6727283,37.37294333,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 01:00:00 UTC,1.3,4.7,122.6730267,37.38147833,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 01:05:04 UTC,355.1,2.1,122.6712467,37.385115,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 12:12:35 UTC,265.5,0,122.673635,37.386665,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 18:47:04 UTC,265.5,0,122.6733367,37.386565,THIRD,10000,7000
Tug,BINHAI82,123456888,2022-12-13 23:52:01 UTC,222.9,0,122.6727267,37.38640333,THIRD,10000,7000
Other,NA,124400002,2022-12-13 00:00:36 UTC,341.7,8.3,122.4162083,36.79513833,OTHER,5000,2000
Other,NA,124400002,2022-12-13 00:08:35 UTC,119.3,8.7,122.4122233,36.81326667,OTHER,5000,2000
Other,NA,124400002,2022-12-13 00:10:36 UTC,232.4,8.5,122.4118017,36.81791,OTHER,5000,2000
Other,NA,124400002,2022-12-13 00:16:34 UTC,324.3,7.8,122.4065467,36.83074333,OTHER,5000,2000
Other,NA,124400002,2022-12-13 00:20:29 UTC,328.8,8.2,122.4011767,36.83794333,OTHER,5000,2000
Other,NA,124400002,2022-12-13 00:26:29 UTC,307.4,7.7,122.3957933,36.85035,OTHER,5000,2000
Other,NA,124400002,2022-12-13 00:30:31 UTC,276.2,8.1,122.3865667,36.854505,OTHER,5000,2000
Other,NA,124400002,2022-12-13 02:05:30 UTC,0,0,122.3765067,36.85138667,OTHER,5000,2000
Other,NA,124400002,2022-12-13 04:26:36 UTC,36.9,0.8,122.3761533,36.85126667,OTHER,5000,2000
Other,NA,124400002,2022-12-13 05:15:33 UTC,57.1,1.6,122.377715,36.85168333,OTHER,5000,2000
Other,NA,124400002,2022-12-13 05:20:29 UTC,149.8,2,122.3805733,36.85369167,OTHER,5000,2000
Other,NA,124400002,2022-12-13 05:32:30 UTC,100.6,1.2,122.38147,36.85541833,OTHER,5000,2000
Other,NA,124400002,2022-12-13 05:35:29 UTC,0,0.7,122.381765,36.85547,OTHER,5000,2000
Other,NA,124400002,2022-12-13 05:40:28 UTC,2,1.6,122.3811817,36.85560333,OTHER,5000,2000
Other,NA,124400003,2022-12-13 00:01:02 UTC,346.9,8.3,122.416175,36.79520167,OTHER,5000,2000
Other,NA,124400003,2022-12-13 00:06:35 UTC,236.4,8.4,122.412575,36.80858333,OTHER,5000,2000
Other,NA,124400003,2022-12-13 00:16:32 UTC,326,7.9,122.40658,36.83074,OTHER,5000,2000
Other,NA,124400003,2022-12-13 00:24:33 UTC,341.2,8,122.3984817,36.84693833,OTHER,5000,2000
Other,NA,124400003,2022-12-13 00:28:46 UTC,296.6,7.8,122.39132,36.853145,OTHER,5000,2000
Other,NA,124400003,2022-12-13 00:30:44 UTC,268.8,7.8,122.386165,36.85452,OTHER,5000,2000
Other,NA,124400003,2022-12-13 00:36:41 UTC,138.5,2,122.3771783,36.85148833,OTHER,5000,2000
Other,NA,124400003,2022-12-13 02:15:42 UTC,167.9,0.4,122.3764383,36.85102333,OTHER,5000,2000
Other,NA,124400003,2022-12-13 05:23:55 UTC,155.6,2.1,122.3809567,36.85449,OTHER,5000,2000
Other,NA,124400003,2022-12-13 05:33:54 UTC,194.8,2.3,122.38139,36.85591333,OTHER,5000,2000
Other,NA,124400003,2022-12-13 05:35:58 UTC,79.7,2,122.3810767,36.85524167,OTHER,5000,2000
Other,NA,124400003,2022-12-13 05:45:58 UTC,0,1.1,122.3816767,36.8562,OTHER,5000,2000
Other,NA,124400010,2022-12-13 00:00:21 UTC,336.5,8.8,122.4163167,36.794485,OTHER,5000,2000
Other,NA,124400010,2022-12-13 00:08:18 UTC,343.3,8.3,122.41229,36.81259833,OTHER,5000,2000
Other,NA,124400010,2022-12-13 00:14:26 UTC,339.2,8.1,122.4094667,36.82633833,OTHER,5000,2000
Other,NA,124400010,2022-12-13 00:15:19 UTC,329.4,8,122.40827,36.828445,OTHER,5000,2000
Other,NA,124400010,2022-12-13 00:24:16 UTC,332.4,8.5,122.39881,36.84629,OTHER,5000,2000
Other,NA,124400010,2022-12-13 00:28:40 UTC,301.3,8.1,122.39226,36.85286167,OTHER,5000,2000
Other,NA,124400010,2022-12-13 00:30:20 UTC,275.7,8.1,122.3871567,36.85439,OTHER,5000,2000
Other,NA,124400010,2022-12-13 01:25:06 UTC,229.3,2.9,122.3762517,36.85183667,OTHER,5000,2000
Other,NA,124400010,2022-12-13 01:46:04 UTC,0,0.3,122.3763933,36.85123167,OTHER,5000,2000
Other,NA,124400010,2022-12-13 03:46:47 UTC,184.8,0.9,122.37675,36.85117167,OTHER,5000,2000
Other,NA,124400010,2022-12-13 05:15:40 UTC,263.5,2.2,122.37755,36.85183167,OTHER,5000,2000
Other,NA,124400010,2022-12-13 05:20:41 UTC,22.2,1.8,122.3804667,36.85383667,OTHER,5000,2000
Other,NA,124400010,2022-12-13 05:27:46 UTC,72.4,3.3,122.3817867,36.85548667,OTHER,5000,2000
Other,NA,124400010,2022-12-13 05:31:42 UTC,82.8,1.1,122.3814917,36.85594,OTHER,5000,2000
Other,3258-7-50%,150000015,2022-12-13 02:30:00 UTC,5.8,0.1,122.3755283,36.85254833,OTHER,5000,2000
Other,3258-7-51%,150000015,2022-12-13 02:41:00 UTC,205.5,0.2,122.3754783,36.852395,OTHER,5000,2000
Other,3258-7-51%,150000015,2022-12-13 03:16:00 UTC,55.4,0,122.3755083,36.852265,OTHER,5000,2000
Other,3258-7-50%,150000015,2022-12-13 04:26:00 UTC,25.9,0,122.3740633,36.85264,OTHER,5000,2000
Other,3258-7-50%,150000015,2022-12-13 05:00:00 UTC,286.3,0.9,122.3754167,36.85296,OTHER,5000,2000
Other,3258-7-51%,150000015,2022-12-13 05:30:00 UTC,256.8,0,122.3775317,36.852965,OTHER,5000,2000
Other,3258-7-50%,150000015,2022-12-13 06:20:00 UTC,306.2,0,122.37748,36.85288833,OTHER,5000,2000
Other,3258-7-50%,150000015,2022-12-13 08:17:00 UTC,257.4,0,122.374245,36.853625,OTHER,5000,2000
Other,3258-7-50%,150000015,2022-12-13 09:41:00 UTC,127,4,122.3765333,36.85209333,OTHER,5000,2000
Other,3258-7-51%,150000015,2022-12-13 09:47:00 UTC,81.7,0.8,122.3771967,36.85143333,OTHER,5000,2000
Other,3258-7-50%,150000015,2022-12-13 10:09:00 UTC,165,0,122.3739933,36.85245,OTHER,5000,2000
Other,IMANUEL B-60%,150000084,2022-12-13 00:39:24 UTC,272.2,8.7,122.6357667,36.81393333,OTHER,5000,2000
Other,IMANUEL B-60%,150000084,2022-12-13 00:49:52 UTC,295.2,8.8,122.6066333,36.82408333,OTHER,5000,2000
Other,IMANUEL B-60%,150000084,2022-12-13 00:51:53 UTC,297.8,8.8,122.6012167,36.82651667,OTHER,5000,2000
Cargo,ABCDAJ,150000084,2022-12-13 01:00:51 UTC,275.2,8.4,122.5757167,36.83243333,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 01:05:22 UTC,280.3,8.2,122.5627667,36.83386667,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 01:10:52 UTC,275.8,8,122.5472167,36.83476667,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 01:15:53 UTC,265.2,7.7,122.5336333,36.83586667,FIRST,15000,12000
Other,ABCDAJ,150000084,2022-12-13 01:17:56 UTC,265.2,7.7,122.4602167,36.83993333,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:20:52 UTC,274.7,8,122.5200833,36.83555,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:26:50 UTC,287.3,8,122.5039833,36.83783333,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:30:21 UTC,288.5,8,122.4945,36.83963333,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:38:52 UTC,275.9,8,122.4714333,36.83931667,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:40:22 UTC,275.7,8.1,122.46725,36.83981667,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:45:21 UTC,277.7,8.4,122.4530333,36.83996667,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:51:51 UTC,286.7,6.1,122.4359667,36.84243333,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 01:56:21 UTC,271.5,5.4,122.42735,36.84343333,OTHER,5000,2000
Other,ABCDAJ,150000084,2022-12-13 02:00:21 UTC,282.4,8.9,122.4175167,36.8441,OTHER,5000,2000
Cargo,ABCDAJ,150000084,2022-12-13 03:15:50 UTC,86.3,0.1,122.40475,36.84076667,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 03:24:50 UTC,113.2,0.1,122.4045667,36.8403,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 03:51:50 UTC,164.9,0.2,122.4044667,36.8403,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 06:05:25 UTC,151.7,0.2,122.4017167,36.8404,FIRST,15000,12000
Cargo,IMANUEL B-59%,150000084,2022-12-13 07:10:50 UTC,326.8,6,122.3958,36.84838333,FIRST,15000,12000
Cargo,IMANUEL B-59%,150000084,2022-12-13 07:15:20 UTC,291.8,5.9,122.38935,36.85366667,FIRST,15000,12000
Cargo,IMANUEL B-59%,150000084,2022-12-13 07:20:19 UTC,256.9,3.3,122.3830167,36.85391667,FIRST,15000,12000
Cargo,IMANUEL B-59%,150000084,2022-12-13 07:30:20 UTC,9.7,0.7,122.3772,36.85448333,FIRST,15000,12000
Cargo,IMANUEL B-59%,150000084,2022-12-13 07:35:20 UTC,97.8,3.5,122.3814833,36.85486667,FIRST,15000,12000
Cargo,IMANUEL B-59%,150000084,2022-12-13 07:40:18 UTC,128.8,8.4,122.3921,36.8529,FIRST,15000,12000
Cargo,IMANUEL B-59%,150000084,2022-12-13 07:45:50 UTC,86.6,4.9,122.4015333,36.84545,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 09:40:20 UTC,76.8,0,122.40255,36.84106667,FIRST,15000,12000
Other,IMANUEL B-59%,150000084,2022-12-13 18:31:24 UTC,151.9,0.1,122.40035,36.84156667,OTHER,5000,2000
Cargo,ABCDAJ,150000084,2022-12-13 20:55:25 UTC,178,0.2,122.4004667,36.84101667,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 21:04:25 UTC,106.2,0.1,122.40085,36.84073333,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 21:43:25 UTC,165,0.1,122.4019667,36.84076667,FIRST,15000,12000
Cargo,ABCDAJ,150000084,2022-12-13 22:59:51 UTC,58.1,0,122.4027167,36.84165,FIRST,15000,12000
Other,NA,150200029,2022-12-13 00:11:03 UTC,11.7,0.4,122.3878,36.85711667,OTHER,5000,2000
Other,NA,150200029,2022-12-13 00:17:07 UTC,78.3,1.2,122.3886167,36.8569,OTHER,5000,2000
Other,NA,150200029,2022-12-13 00:21:38 UTC,118.3,7.5,122.3977833,36.85333333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 00:26:12 UTC,96.1,10.7,122.4127167,36.84933333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 01:17:11 UTC,71,0,122.4382833,36.84841667,OTHER,5000,2000
Other,NA,150200029,2022-12-13 06:33:26 UTC,69.6,0,122.4368,36.84788333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 06:41:00 UTC,266.2,7.3,122.4309,36.84608333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 06:45:11 UTC,263.2,7.1,122.4206833,36.84595,OTHER,5000,2000
Other,NA,150200029,2022-12-13 06:50:21 UTC,290.1,6.6,122.4087167,36.84783333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 06:55:35 UTC,305.7,5.9,122.39895,36.85268333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 07:00:13 UTC,273,4.9,122.3902667,36.85508333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 07:41:30 UTC,3.2,0.1,122.3819667,36.85425,OTHER,5000,2000
Other,NA,150200029,2022-12-13 08:36:49 UTC,93.2,7.8,122.3875667,36.85463333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 08:40:20 UTC,109.6,9.1,122.3970333,36.85173333,OTHER,5000,2000
Other,NA,150200029,2022-12-13 08:46:26 UTC,84.9,9.1,122.41615,36.8498,OTHER,5000,2000
Other,NA,150200029,2022-12-13 08:50:02 UTC,110.4,7.4,122.4265167,36.8491,OTHER,5000,2000
Other,NA,150200029,2022-12-13 16:32:08 UTC,48,0.2,122.43335,36.84685,OTHER,5000,2000
Other,NA,150200029,2022-12-13 19:12:07 UTC,58.1,0,122.4323167,36.84711667,OTHER,5000,2000
Other,NA,150200029,2022-12-13 21:58:08 UTC,99.5,0.1,122.4335833,36.84705,OTHER,5000,2000
Other,NA,150200029,2022-12-13 23:46:41 UTC,93.2,0,122.4336,36.84753333,OTHER,5000,2000
Fishing,HHH,150201657,2022-12-13 03:35:53 UTC,302.2,9,122.51595,36.7894,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 03:42:02 UTC,289,9.1,122.5002,36.79846667,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 03:45:03 UTC,285.4,9.1,122.4911,36.80085,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 03:50:38 UTC,303.3,9.2,122.4748667,36.80681667,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 03:55:10 UTC,296.1,9.3,122.4618333,36.81241667,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 04:00:48 UTC,329.7,9.3,122.4464833,36.81961667,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 04:05:49 UTC,329.4,9.5,122.43825,36.83113333,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 04:10:06 UTC,302.9,6.1,122.4300333,36.83935,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 04:20:55 UTC,134.5,0.1,122.4218833,36.83806667,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 04:45:11 UTC,340.3,0.2,122.4214,36.83831667,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 09:00:04 UTC,98.9,0.1,122.4217,36.8385,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 17:20:12 UTC,115,0,122.4227667,36.83815,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 18:44:14 UTC,196.2,0.1,122.4212167,36.83866667,FOURTH,8000,5000
Fishing,HHH,150201657,2022-12-13 23:50:38 UTC,82.2,0.1,122.4232,36.83901667,FOURTH,8000,5000
Other,NA,150214002,2022-12-13 08:17:46 UTC,8.2,8.8,122.3966083,36.84009667,OTHER,5000,2000
Other,NA,150214002,2022-12-13 08:50:59 UTC,241.8,0,122.396765,36.86493833,OTHER,5000,2000
Other,NA,150214002,2022-12-13 11:29:25 UTC,0,0,122.3955617,36.864735,OTHER,5000,2000
Other,NA,150214002,2022-12-13 15:32:34 UTC,114.3,0,122.3954433,36.86454833,OTHER,5000,2000
Other,NA,150214002,2022-12-13 15:41:04 UTC,293,0,122.3952867,36.864445,OTHER,5000,2000
Other,NA,150214002,2022-12-13 19:38:07 UTC,0,0,122.3955483,36.86447833,OTHER,5000,2000
Other,NA,150214002,2022-12-13 21:27:42 UTC,127.8,1.9,122.3970483,36.859875,OTHER,5000,2000
Other,NA,150214002,2022-12-13 21:36:00 UTC,174.3,4.1,122.3992933,36.84554333,OTHER,5000,2000
Other,NA,150214002,2022-12-13 21:42:19 UTC,173.2,4.8,122.4011483,36.82995333,OTHER,5000,2000
Other,NA,150214002,2022-12-13 21:52:38 UTC,181.9,4.8,122.400985,36.803755,OTHER,5000,2000
Other,NA,150214002,2022-12-13 21:58:44 UTC,201.3,4.9,122.398355,36.78851333,OTHER,5000,2000
Other,NA,150214002,2022-12-13 22:11:01 UTC,210.3,4.7,122.3796217,36.76158333,OTHER,5000,2000
Other,NA,151214025,2022-12-13 07:53:50 UTC,37,8.6,122.3649067,36.791905,OTHER,5000,2000
Other,NA,151214025,2022-12-13 08:05:14 UTC,37,8.4,122.3806317,36.81320833,OTHER,5000,2000
Other,NA,151214025,2022-12-13 08:14:02 UTC,37,8.5,122.3944517,36.82914333,OTHER,5000,2000
Other,NA,151214025,2022-12-13 08:20:38 UTC,357,9.7,122.3965633,36.84458333,OTHER,5000,2000
Other,NA,151214025,2022-12-13 09:01:22 UTC,67,0.2,122.3968417,36.86503667,OTHER,5000,2000
Other,NA,151214025,2022-12-13 09:38:44 UTC,327,0.1,122.3955133,36.86463,OTHER,5000,2000
Other,NA,151214025,2022-12-13 11:27:30 UTC,77,0.4,122.3956417,36.86447833,OTHER,5000,2000
Other,NA,151214025,2022-12-13 19:21:55 UTC,36,18.4,122.396665,36.86629333,OTHER,5000,2000
Other,NA,151214025,2022-12-13 21:01:28 UTC,356,0.1,122.3954183,36.864585,OTHER,5000,2000
Other,NA,151214025,2022-12-13 21:27:32 UTC,176,3.3,122.3951367,36.86128667,OTHER,5000,2000
Other,NA,151214025,2022-12-13 21:31:53 UTC,136,1.8,122.397595,36.858855,OTHER,5000,2000
Other,NA,151214025,2022-12-13 21:41:00 UTC,176,8.9,122.3999083,36.83810833,OTHER,5000,2000
Other,NA,151214025,2022-12-13 21:45:31 UTC,176,8.6,122.4013733,36.82696833,OTHER,5000,2000
Other,NA,151214025,2022-12-13 21:56:46 UTC,186,10.1,122.4007667,36.79846833,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:01:06 UTC,206,9.6,122.3980583,36.788,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:09:46 UTC,216,8.6,122.3844867,36.76893,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:14:07 UTC,216,9.9,122.3775333,36.75945167,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:18:29 UTC,216,9.7,122.3707867,36.75007167,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:22:50 UTC,216,10.9,122.363875,36.74050667,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:25:00 UTC,216,10.8,122.3605883,36.735975,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:36:01 UTC,216,8.3,122.3436583,36.71256167,OTHER,5000,2000
Other,NA,151214025,2022-12-13 22:49:09 UTC,216,8.4,122.3236433,36.68479667,OTHER,5000,2000
Other,NA,151214025,2022-12-13 23:02:11 UTC,226,8.4,122.30297,36.65750833,OTHER,5000,2000
Other,NA,152270004,2022-12-13 00:17:12 UTC,105.5,1,122.6546333,37.42290333,OTHER,5000,2000
Other,NA,152270004,2022-12-13 01:37:09 UTC,208.5,0.9,122.6555783,37.42309833,OTHER,5000,2000
Other,NA,152270004,2022-12-13 04:02:56 UTC,14.7,0.3,122.6551267,37.42242,OTHER,5000,2000
Other,NA,152270004,2022-12-13 04:36:40 UTC,45.5,1.3,122.6555333,37.422225,OTHER,5000,2000
Other,NA,152270004,2022-12-13 04:57:49 UTC,184.9,2.8,122.6550533,37.41959,OTHER,5000,2000
Other,NA,152270004,2022-12-13 08:17:23 UTC,59.3,0.8,122.656525,37.41892,OTHER,5000,2000
Other,NA,152270004,2022-12-13 11:16:03 UTC,343.3,0.7,122.65566,37.41891667,OTHER,5000,2000
Other,NA,152270004,2022-12-13 12:20:48 UTC,157.7,1.4,122.6559033,37.41816667,OTHER,5000,2000
Other,NA,152270004,2022-12-13 22:04:43 UTC,3.4,0.7,122.6557483,37.41740667,OTHER,5000,2000
Other,NA,152270004,2022-12-13 22:07:30 UTC,353.6,0.2,122.6553983,37.418115,OTHER,5000,2000
Other,NA,152270004,2022-12-13 23:20:19 UTC,324.1,0.5,122.6551,37.41854333,OTHER,5000,2000
Other,SECWAV 3,200000000,2022-12-13 00:02:29 UTC,181,8.6,125.7457917,32.05862333,OTHER,5000,2000
Other,RIVER PEARL 5,200000000,2022-12-13 00:14:06 UTC,332,0,121.7106533,39.01246833,OTHER,5000,2000
Cargo,SAI YANG DIAN ZI,200000000,2022-12-13 00:49:22 UTC,45,0,129.40465,35.49738667,FIRST,15000,12000
Other,RIVER PEARL 5,200000000,2022-12-13 02:36:43 UTC,262,0.1,123.7971367,32.157645,OTHER,5000,2000
Other,GUAN YUAN05,200000000,2022-12-13 02:59:07 UTC,318,2,123.7910633,32.16735167,OTHER,5000,2000
Other,RIVER PEARL 5,200000000,2022-12-13 03:18:35 UTC,263,2.6,123.9924983,33.13516667,OTHER,5000,2000
Other,SAI YANG DIAN ZI,200000000,2022-12-13 03:26:06 UTC,273,2.9,123.308585,32.41662667,OTHER,5000,2000
Fishing,YT-807,200000000,2022-12-13 03:30:02 UTC,271,3,123.3047283,32.41660167,FOURTH,8000,5000
Other,TB BUANA NUSANTARA 3,200000000,2022-12-13 03:52:51 UTC,22,3,126.8402,32.35381,OTHER,5000,2000
Other,RIVER PEARL 5,200000000,2022-12-13 04:48:44 UTC,156,5.2,123.9907833,33.04762,OTHER,5000,2000
Other,SECWAV 3,200000000,2022-12-13 05:01:54 UTC,356,2,125.7437483,32.03232667,OTHER,5000,2000
Other,TB BUANA NUSANTARA 3,200000000,2022-12-13 07:28:52 UTC,341,1.2,123.9071883,33.80196167,OTHER,5000,2000
Other,SECWAV 3,200000000,2022-12-13 09:07:48 UTC,3,0,121.7101183,39.01222667,OTHER,5000,2000
Other,SECWAV 3,200000000,2022-12-13 11:14:07 UTC,288,2.2,124.132965,33.09020333,OTHER,5000,2000
Other,SIAN,200000000,2022-12-13 19:44:07 UTC,45,0,129.4033333,35.49666667,OTHER,5000,2000
Other,SECWAV 3,200000000,2022-12-13 20:37:53 UTC,62,0,123.1915667,31.43311167,OTHER,5000,2000
Other,FC.GREEN CALYPSO,200000000,2022-12-13 20:41:25 UTC,225,0.3,123.0159633,36.30293,OTHER,5000,2000
Other,SECWAV 3,200000000,2022-12-13 21:02:22 UTC,222,0.9,123.440115,34.13773833,OTHER,5000,2000
Cargo,BAI YUN DA 5,200000000,2022-12-13 21:56:39 UTC,10,3.2,124.0166167,33.79771833,FIRST,15000,12000
Other,RIVER PEARL 5,200000000,2022-12-13 22:18:36 UTC,243,0.1,121.7053317,39.009185,OTHER,5000,2000
Cargo,BAI YUN DA 5,200000000,2022-12-13 22:44:43 UTC,96,9.4,121.7105233,38.85710667,FIRST,15000,12000
Other,RIVER PEARL 5,200000000,2022-12-13 23:24:45 UTC,330,5.7,122.9929683,36.32904167,OTHER,5000,2000
Cargo,SAI YANG DIAN ZI,200000000,2022-12-13 23:47:23 UTC,339,2.4,123.4368317,34.138745,FIRST,15000,12000
Other,LUYU06,200010818,2022-12-13 00:17:57 UTC,281.4,0,122.4014717,36.85247,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 00:47:59 UTC,292.9,0.1,122.401495,36.85254167,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 02:24:07 UTC,70.5,0.1,122.4015233,36.85245167,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 03:18:13 UTC,358.4,0.3,122.40177,36.852505,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 07:18:36 UTC,109.7,0.3,122.4032583,36.851355,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 07:24:36 UTC,71.9,0,122.4036233,36.851225,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 08:56:44 UTC,296.7,5.2,122.3995,36.853885,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 09:00:43 UTC,255.8,4.7,122.3935533,36.855055,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 09:06:13 UTC,281.3,4.3,122.3885783,36.85463167,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 09:57:19 UTC,160.1,0,122.3863733,36.85462333,OTHER,5000,2000
Other,LUYU06,200010818,2022-12-13 14:15:47 UTC,172.4,0,122.3862717,36.85449333,OTHER,5000,2000
Other,A,201211180,2022-12-13 01:06:22 UTC,218,8.1,121.7001467,39.00613667,OTHER,5000,2000
Other,A,201211180,2022-12-13 01:54:22 UTC,109,6.7,121.7031333,38.94687,OTHER,5000,2000
Other,A,201211180,2022-12-13 02:00:23 UTC,117,9.3,121.72044,38.94077333,OTHER,5000,2000
Other,A,201211180,2022-12-13 02:30:25 UTC,310,5.7,121.70984,38.95124667,OTHER,5000,2000
Other,A,201211180,2022-12-13 03:36:18 UTC,342,4.7,121.7030267,38.93633667,OTHER,5000,2000
